leksem	vrsta.riječi	broj.slova	frek	k.N	k.M	k.C	k.STD	k.MIN	k.MAX	č.N	č.M	č.C	č.STD	č.MIN	č.MAX	p.N	p.M	p.C	p.STD	p.MIN	p.MAX	d.N	d.M	d.C	d.STD	d.MIN	d.MAX
oplemeniti	Vm	10	4030	32	2.25	2.0	1.11803398875	1	5	32	2.34375	2.0	1.1887329126	1	5	30	2.56666666667	2.0	1.256538455	1	5	30	10.3	10.5	3.19530906173	2	15
dječji	Ag	6	128827	32	3.84375	4.0	1.22753245884	1	5	32	3.71875	4.0	1.12456588847	1	5	30	3.8	4.0	1.13724814062	1	5	30	5.06666666667	5.0	2.17460085737	2	10
sestrična	Nc	9	3822	32	4.40625	5.0	1.05650884402	1	5	32	3.90625	4.0	1.09998224417	1	5	30	4.56666666667	5.0	0.919540948276	2	5	30	4.96666666667	4.0	2.83411753853	2	16
opaziti	Vm	7	5771	32	3.25	3.0	1.06066017178	1	5	32	3.28125	3.5	1.06754317828	1	5	30	3.43333333333	3.5	1.05461946797	1	5	30	7.76666666667	7.0	2.5778975068	3	15
odbojan	Ag	7	3986	32	2.875	3.0	1.08253175473	1	5	32	3.0	3.0	1.0	1	4	30	3.26666666667	3.0	1.12348663642	1	5	30	8.53333333333	9.0	2.57854394744	2	13
profitirati	Vm	11	13450	32	3.03125	3.0	1.28657430314	1	5	32	3.03125	3.0	0.951458584227	1	5	30	2.96666666667	3.0	1.30341431973	1	5	30	11.1666666667	12.0	2.87614711415	5	16
osobina	Nc	7	36915	32	2.8125	3.0	1.23585749583	1	5	32	3.90625	4.0	1.01116810546	1	5	30	2.83333333333	3.0	1.41617638575	1	5	30	8.6	8.5	3.35261092285	2	15
recepcija	Nc	9	7914	30	3.5	4.0	1.38443731049	1	5	30	2.53333333333	2.5	0.95684667296	1	5	30	3.63333333333	4.5	1.66299595777	1	5	29	8.55172413793	8.0	3.243946159	2	15
suvisao	Ag	7	7382	30	1.66666666667	1.0	0.829993306533	1	4	30	2.76666666667	3.0	1.11604460285	1	5	30	2.9	3.0	1.61967074843	1	5	28	10.0	10.0	3.30583899012	5	17
papati	Vm	6	13534	30	4.26666666667	5.0	0.963788819653	2	5	30	3.13333333333	3.5	1.4079141388	1	5	30	4.06666666667	4.5	1.15277443105	1	5	29	5.27586206897	4.0	3.6378901779	1	15
tuđ	Ag	3	67246	30	2.0	2.0	1.0	0	4	30	2.63333333333	2.5	1.35359603362	0	5	30	3.2	4.0	1.57902923764	1	5	29	7.93103448276	7.0	3.13963576278	2	14
posumnjati	Vm	10	8078	30	1.93333333333	2.0	1.06249183003	1	4	30	3.4	3.0	0.840634680861	2	5	30	3.7	4.0	1.34536240471	1	5	29	7.68965517241	8.0	2.61432985118	3	13
organizirati	Vm	12	188163	30	2.73333333333	3.0	0.99777530314	1	5	30	4.06666666667	4.0	0.727247474309	2	5	30	3.53333333333	4.0	1.20369800568	1	5	29	8.31034482759	8.0	3.02977691538	3	16
nasjesti	Vm	8	4522	30	2.03333333333	2.0	1.07960898271	1	5	30	2.86666666667	3.0	0.95684667296	1	5	30	3.23333333333	3.0	1.38283123418	1	5	29	8.89655172414	9.0	3.5169032968	2	18
znanstven	Ag	9	128984	30	2.46666666667	2.5	1.14697670227	1	5	30	3.76666666667	4.0	0.715697018453	2	5	30	3.46666666667	4.0	1.28409068562	1	5	29	10.1034482759	10.0	3.93345358113	2	19
poraziti	Vm	8	8828	30	3.0	3.0	1.03279555899	1	5	30	2.66666666667	3.0	0.86922698736	1	5	30	3.76666666667	4.0	1.20231258646	1	5	29	8.10344827586	8.0	3.06644607937	3	16
zemljovid	Nc	9	3203	30	4.66666666667	5.0	0.69920589878	2	5	30	2.26666666667	2.0	1.06249183003	1	5	30	4.26666666667	5.0	0.928559218479	2	5	30	8.7	8.5	2.69752973416	1	12
internetski	Ag	11	58795	30	3.3	3.0	1.1874342087	1	5	30	4.26666666667	5.0	0.99777530314	2	5	30	3.66666666667	4.0	1.42204860051	1	5	30	9.5	10.0	3.36402536653	2	15
kratkoročan	Ag	11	11267	30	2.4	2.0	0.879393730552	1	4	30	3.0	3.0	1.03279555899	2	5	30	3.2	3.0	1.27540843131	1	5	30	9.33333333333	10.0	3.22834667008	2	17
vrhovni	Ag	7	32923	30	2.36666666667	2.0	1.07960898271	1	5	30	2.3	2.0	1.00498756211	1	4	30	3.56666666667	4.0	1.35851225815	1	5	30	8.9	8.5	3.38969025134	3	19
žvakati	Vm	7	4049	30	4.76666666667	5.0	0.558768487141	3	5	30	3.9	4.0	1.0115993937	1	5	30	4.36666666667	5.0	1.0482790129	1	5	30	5.6	5.0	2.69072480941	2	12
mučan	Ag	5	7490	30	2.6	2.5	1.08320512062	1	5	30	2.93333333333	3.0	1.03064165558	1	5	30	3.46666666667	4.0	1.43139403691	1	5	30	8.23333333333	8.0	3.1694724412	2	15
zadivljujući	Ag	12	3635	30	2.16666666667	2.0	1.00277393043	1	5	30	2.56666666667	3.0	1.08576649833	1	5	30	3.8	4.0	1.24899959968	1	5	30	7.96666666667	8.5	3.7459607876	0	16
vizionar	Nc	8	3695	30	2.3	2.0	0.936304793679	1	4	30	1.9	2.0	0.907377172588	1	4	30	3.43333333333	3.5	1.33374993492	1	5	30	9.66666666667	10.0	3.875851161	4	17
konzulat	Nc	8	4736	30	3.83333333333	4.0	1.12792828771	1	5	30	1.8	1.0	1.13724814062	1	5	30	3.6	4.0	1.35646599663	1	5	30	10.2333333333	10.0	4.62373105715	3	20
živjeti	Vm	7	550611	30	2.8	3.0	1.55777619274	0	5	30	4.4	5.0	0.986576572463	0	5	30	3.83333333333	4.0	1.26710518725	1	5	30	7.0	6.5	3.97492138287	2	20
genetski	Ag	8	20183	30	2.8	2.5	1.22202018532	1	5	30	2.86666666667	3.0	0.921351664072	1	4	30	3.36666666667	3.0	1.44875425414	1	5	30	10.2333333333	10.0	4.05531201704	1	19
pobuda	Nc	6	4275	30	1.5	1.0	0.885061203157	1	4	30	1.96666666667	2.0	0.982626864866	1	4	30	3.06666666667	3.0	1.45907124188	1	5	30	9.5	10.0	3.20156211872	2	16
zavidjeti	Vm	9	6330	30	2.06666666667	2.0	0.963788819653	1	4	30	2.7	3.0	0.9	1	4	30	3.56666666667	4.0	1.30851909509	1	5	30	8.36666666667	8.0	3.1883468374	3	20
nacrtati	Vm	8	11339	30	4.53333333333	5.0	0.669991708075	3	5	30	4.0	4.0	0.816496580928	2	5	30	4.16666666667	5.0	1.26710518725	1	5	30	5.53333333333	5.0	2.77768888747	2	14
domena	Nc	6	30553	30	2.1	2.0	1.19303534454	1	5	30	2.36666666667	2.0	0.948097510222	1	5	30	3.2	3.0	1.46969384567	1	5	30	10.8666666667	10.0	3.93897899913	4	19
pričvrstiti	Vm	11	3485	30	4.0	4.0	0.816496580928	2	5	30	3.03333333333	3.0	0.835995746932	1	4	30	3.86666666667	4.0	1.02415276638	1	5	30	7.46666666667	7.0	2.56558418732	3	16
zanimacija	Nc	10	3556	30	2.4	2.0	0.986576572463	1	5	30	3.23333333333	3.0	1.05461946797	1	5	30	3.53333333333	4.0	1.4079141388	1	5	30	7.7	7.5	3.12143129563	1	16
zasnivati	Vm	9	11810	30	2.1	2.0	0.869865890047	1	4	30	2.46666666667	2.0	0.991071249821	1	4	30	3.3	3.0	1.26885775404	1	5	30	8.83333333333	9.0	3.26683673027	2	17
krvav	Ag	5	28282	30	4.83333333333	5.0	0.582141639886	2	5	30	2.96666666667	3.0	0.948097510222	1	4	30	4.2	5.0	1.22202018532	1	5	30	6.0	5.0	2.81661735657	2	15
ravnomjeran	Ag	11	4358	30	2.76666666667	2.5	1.20231258646	1	5	30	3.13333333333	3.0	0.718021974285	2	4	30	3.3	3.5	1.53079500043	1	5	30	8.5	8.0	3.32415402772	2	16
kasta	Nc	5	3894	30	2.36666666667	2.0	1.30341431973	1	5	30	1.46666666667	1.0	0.763034876151	1	4	30	2.6	2.0	1.62480768093	1	5	30	11.9666666667	11.0	4.2385794266	6	21
zapucati	Vm	8	3968	30	4.23333333333	5.0	1.05461946797	2	5	30	2.33333333333	2.0	1.07496769977	1	5	30	4.26666666667	5.0	0.963788819653	2	5	30	7.1	6.0	2.97040962383	3	17
škrinja	Nc	7	3751	30	4.96666666667	5.0	0.179505493571	4	5	30	2.9	3.0	1.19303534454	1	5	30	4.23333333333	5.0	1.20231258646	1	5	30	6.33333333333	6.0	2.46756740311	2	11
prerezati	Vm	9	4083	30	4.63333333333	5.0	0.604611904907	3	5	30	3.6	4.0	0.840634680861	2	5	30	4.1	5.0	1.24766448481	1	5	30	7.06666666667	7.0	3.03241744415	3	17
zamisao	Nc	7	19000	30	1.46666666667	1.0	0.80553639824	1	4	30	3.4	4.0	1.01980390272	1	5	30	3.36666666667	4.0	1.44875425414	1	5	30	8.53333333333	7.0	3.1276544282	4	18
rikati	Vm	6	3972	30	4.26666666667	4.0	0.813770374382	2	5	30	1.7	1.5	0.862167810425	1	4	30	4.0	4.0	1.12546286774	1	5	30	7.53333333333	6.5	3.18049611783	2	14
preklapati	Vm	10	3292	30	3.93333333333	4.0	0.99777530314	2	5	30	3.06666666667	3.0	0.99777530314	1	5	30	4.03333333333	4.0	1.0482790129	2	5	30	6.7	6.0	2.67270150472	3	12
slovo	Nc	5	67604	30	4.63333333333	5.0	0.835995746932	1	5	30	4.4	5.0	1.11355287257	1	5	30	4.1	5.0	1.39880901722	1	5	30	5.7	5.0	2.70985854489	2	14
duhovnost	Nc	9	19337	30	1.3	1.0	0.690410505907	1	3	30	2.43333333333	2.0	1.17426099692	1	5	30	2.96666666667	3.0	1.58078742685	1	5	30	9.4	10.0	3.69323706252	2	16
nesposoban	Ag	10	24809	30	1.86666666667	2.0	0.845905169363	1	5	30	3.43333333333	4.0	0.989388138644	1	5	30	3.23333333333	3.0	1.28279209366	1	5	30	7.3	7.5	2.80653998131	1	14
zahtijevati	Vm	11	75349	30	2.13333333333	2.0	0.921351664072	1	5	30	3.26666666667	3.0	1.15277443105	1	5	30	3.8	4.0	1.13724814062	2	5	30	8.26666666667	8.0	2.80396544598	3	15
željezničar	Nc	11	3680	30	4.76666666667	5.0	0.422952584682	4	5	30	2.26666666667	2.0	1.12348663642	1	4	30	4.3	5.0	1.24230967691	1	5	30	7.86666666667	7.0	3.22214559296	4	15
obrazložiti	Vm	11	12464	30	2.23333333333	2.0	0.989388138644	1	4	30	3.46666666667	4.0	1.05619863452	1	5	30	3.63333333333	4.0	1.30341431973	1	5	30	8.26666666667	8.0	3.43446583264	3	19
bezbolan	Ag	8	5385	30	2.86666666667	3.0	1.11753697428	1	5	30	3.2	3.0	0.909212113132	1	5	29	3.75862068966	4.0	1.16427193215	1	5	30	7.0	7.0	3.40587727319	3	17
lopatica	Nc	8	3843	30	5.0	5.0	0.0	5	5	30	2.86666666667	3.0	1.23107902084	1	5	30	4.23333333333	5.0	1.22972444971	1	5	30	6.5	6.0	3.71259118855	2	16
neželjen	Ag	8	15778	30	2.13333333333	2.0	0.921351664072	1	4	30	2.63333333333	3.0	1.0482790129	1	5	30	3.3	3.0	1.39403491109	1	5	30	8.53333333333	8.0	3.88787288315	2	19
napiti	Vm	6	10169	30	4.0	4.0	0.73029674334	3	5	30	3.63333333333	4.0	0.91226214556	1	5	30	3.8	4.0	1.4	1	5	30	8.36666666667	7.0	3.68314479155	2	16
loptati	Vm	7	3725	30	4.46666666667	5.0	0.718021974285	3	5	30	2.8	3.0	1.07703296143	1	4	30	3.9	4.0	1.27410099024	1	5	30	6.26666666667	5.5	3.1721006009	2	14
oformiti	Vm	8	5623	30	2.53333333333	2.0	1.20369800568	1	5	30	2.2	2.0	0.791622805803	1	4	30	3.26666666667	4.0	1.33998341615	1	5	30	10.3333333333	10.5	3.68178700573	2	16
alibi	Nc	5	6005	30	2.3	2.0	1.1	1	5	30	2.2	2.0	0.909212113132	1	4	30	3.26666666667	3.0	1.3646326327	1	5	30	8.8	8.0	3.4292856399	2	14
usporavati	Vm	10	10416	30	3.5	4.0	0.957427107756	1	5	30	3.53333333333	4.0	0.921351664072	1	5	30	3.46666666667	4.0	1.28409068562	1	5	30	7.36666666667	7.5	3.34149002027	3	20
čovječanstvo	Nc	12	31171	30	3.36666666667	3.5	1.22429117815	1	5	30	3.4	4.0	1.28062484749	1	5	30	3.93333333333	4.0	1.15277443105	1	5	30	7.66666666667	7.5	2.95897880282	3	13
pretući	Vm	7	5879	30	4.1	4.0	0.830662386292	2	5	30	2.9	3.0	0.978093383408	1	5	30	4.0	5.0	1.3416407865	1	5	30	6.83333333333	6.5	2.68431659004	2	12
pristupačan	Ag	11	14848	30	1.96666666667	2.0	0.795124029458	1	4	30	3.4	3.0	0.711805216802	2	5	30	3.16666666667	3.5	1.34370962472	1	5	30	8.26666666667	8.0	2.6574841904	2	13
kriv	Ag	4	192545	30	2.03333333333	2.0	0.87496031656	1	4	30	3.7	4.0	0.936304793679	1	5	30	3.3	3.5	1.41774468788	1	5	30	7.13333333333	6.5	3.34398298773	3	19
kriminalan	Ag	10	21031	30	2.33333333333	2.0	0.86922698736	1	5	30	2.93333333333	3.0	1.15277443105	1	5	30	3.63333333333	4.0	1.42556031869	1	5	30	7.53333333333	7.0	2.8487814159	2	15
zaigrati	Vm	8	28701	30	3.4	3.0	0.916515138991	2	5	30	3.1	3.0	1.13578166916	1	5	30	3.66666666667	4.0	1.22020034785	1	5	30	6.06666666667	6.0	2.85112063738	2	14
vrijeme	Nc	7	1726551	30	2.06666666667	1.0	1.33998341615	1	5	30	4.83333333333	5.0	0.453382350291	3	5	30	3.83333333333	4.0	1.36829171678	1	5	30	5.9	5.0	3.04795013083	2	15
uzdrmati	Vm	8	5644	30	2.63333333333	3.0	0.982626864866	1	4	30	2.43333333333	2.5	0.955103252126	1	4	30	3.26666666667	3.0	1.20922380981	1	5	30	8.26666666667	7.0	3.3954217542	3	14
ubaciti	Vm	7	50970	30	3.96666666667	4.0	0.982626864866	2	5	30	3.63333333333	4.0	0.91226214556	2	5	30	3.93333333333	4.0	1.12348663642	1	5	30	7.6	7.0	3.08328828796	2	16
dovoziti	Vm	8	3016	30	3.6	4.0	0.879393730552	2	5	30	3.03333333333	3.0	1.13968806649	1	5	30	4.1	4.0	0.830662386292	2	5	30	7.56666666667	7.0	3.2831218206	2	19
naginjati	Vm	9	5747	30	3.46666666667	3.0	1.17567947257	1	5	30	3.13333333333	3.0	0.884433277428	1	5	30	3.86666666667	4.0	1.23107902084	1	5	30	7.3	7.0	2.93428015022	2	13
dospijevati	Vm	11	3086	30	2.1	2.0	0.907377172588	1	4	30	2.6	2.5	1.17189305542	1	5	30	3.0	3.0	1.3416407865	1	5	30	8.2	8.5	2.63818119165	3	13
isticati	Vm	8	179461	30	2.6	3.0	1.2	1	5	30	3.33333333333	4.0	1.10554159679	1	5	30	3.36666666667	3.5	1.30341431973	1	5	30	8.3	8.0	3.23676793525	2	19
pristanište	Nc	11	4927	30	4.43333333333	5.0	0.919540948276	2	5	30	1.83333333333	2.0	0.897527467856	1	4	30	4.06666666667	4.0	1.09341463112	1	5	30	9.03333333333	8.5	2.84585468513	4	18
trenutan	Ag	8	54827	30	2.13333333333	2.0	1.11753697428	1	5	30	3.6	4.0	1.2	1	5	30	3.03333333333	3.0	1.30341431973	1	5	30	7.8	8.0	2.5086516963	3	12
kancelarija	Nc	11	7064	30	4.8	5.0	0.47609522857	3	5	30	2.56666666667	3.0	1.22972444971	1	5	30	4.46666666667	5.0	0.95684667296	1	5	30	7.8	7.0	3.24961536185	2	15
reći	Vm	4	1859022	30	3.86666666667	4.0	1.35973853696	1	5	30	5.0	5.0	0.0	5	5	30	4.1	5.0	1.16476034731	1	5	30	5.43333333333	5.0	3.07336225583	2	13
slab	Ag	4	128720	30	3.46666666667	4.0	1.11753697428	1	5	30	4.16666666667	4.0	0.687184270936	3	5	30	4.0	4.0	1.15470053838	1	5	30	5.8	5.0	2.98216923285	2	15
telefon	Nc	7	121571	30	5.0	5.0	0.0	5	5	30	4.76666666667	5.0	0.615539510421	2	5	30	4.46666666667	5.0	1.11753697428	1	5	30	5.3	5.0	2.70985854489	1	13
uređivati	Vm	9	26219	30	2.93333333333	3.0	0.963788819653	1	5	30	4.0	4.0	0.816496580928	2	5	30	3.53333333333	4.0	1.30979218029	1	5	30	7.8	7.0	4.02823369067	2	20
valjan	Ag	6	12307	30	2.03333333333	2.0	0.982626864866	1	5	30	2.6	3.0	0.986576572463	1	5	30	3.0	3.0	1.36626010213	1	5	30	8.23333333333	8.0	3.4514087301	2	15
fantastičan	Ag	11	33827	30	1.76666666667	2.0	0.882546819658	1	4	30	3.83333333333	4.0	1.00277393043	1	5	30	3.53333333333	4.0	1.38403596614	1	5	30	8.36666666667	8.5	3.43979973577	2	17
fatalan	Ag	7	7190	30	2.13333333333	2.0	1.08730042869	1	5	30	2.46666666667	3.0	1.08730042869	1	4	30	3.26666666667	3.5	1.43604394857	1	5	30	10.2	10.0	3.37045990927	5	17
harati	Vm	6	6601	30	2.26666666667	2.0	0.727247474309	1	3	30	2.1	2.0	1.10604400154	1	5	30	3.4	4.0	1.42828568571	1	5	30	9.3	9.0	3.30807093838	4	17
instrumentalan	Ag	14	5449	30	2.6	2.0	1.40475383371	1	5	30	2.13333333333	2.0	1.23107902084	1	5	30	3.36666666667	3.5	1.30341431973	1	5	30	9.33333333333	9.0	2.86744175568	4	15
zavođenje	Nc	9	3834	30	2.53333333333	3.0	1.11753697428	1	5	30	2.73333333333	3.0	0.99777530314	1	5	30	3.86666666667	4.0	1.17567947257	1	5	30	9.63333333333	10.0	3.41060437785	3	16
varanje	Nc	7	5021	30	2.43333333333	2.0	1.08576649833	1	5	30	3.53333333333	4.0	0.921351664072	2	5	30	3.53333333333	3.0	1.25786415094	1	5	30	8.13333333333	8.0	3.26326353347	2	15
sprovoditi	Vm	10	4079	30	1.8	2.0	0.791622805803	1	3	30	1.73333333333	1.0	1.03064165558	1	5	30	2.73333333333	2.5	1.43604394857	1	5	29	9.89655172414	10.0	3.670430094	3	17
dobar	Ag	5	1944503	30	1.96666666667	2.0	1.07960898271	1	5	30	4.73333333333	5.0	0.928559218479	0	5	30	3.7	4.0	1.41774468788	1	5	30	5.43333333333	4.0	3.06249716553	2	13
lopovski	Ag	8	5163	30	2.86666666667	3.0	0.718021974285	2	4	30	2.33333333333	2.5	0.906764700582	1	4	29	3.93103448276	4.0	1.08058204248	2	5	30	8.6	8.5	2.8	4	18
kupoprodaja	Nc	11	4605	30	2.96666666667	3.0	1.22429117815	1	5	30	1.8	1.5	0.945163125251	1	4	30	3.23333333333	3.0	1.35851225815	1	5	30	11.0	11.0	4.04969134626	4	19
prednjačiti	Vm	11	9308	30	2.13333333333	2.0	0.763034876151	1	4	30	1.9	2.0	1.04403065089	1	4	30	2.96666666667	3.0	1.51620872207	1	5	30	9.7	9.5	3.40734500748	3	17
navući	Vm	6	14363	30	3.36666666667	4.0	1.1685698762	1	5	30	3.33333333333	3.0	1.1352924244	1	5	30	3.53333333333	3.5	1.17567947257	1	5	30	7.8	7.0	2.44131112315	4	13
znamenka	Nc	8	3383	30	4.33333333333	5.0	0.942809041582	1	5	30	3.23333333333	3.0	1.20231258646	1	5	30	4.4	5.0	0.986576572463	1	5	30	7.0	7.0	2.3380903889	2	13
odzvanjati	Vm	10	5038	30	3.56666666667	4.0	1.17426099692	0	5	30	2.56666666667	3.0	1.17426099692	0	5	30	3.5	4.0	1.3354150416	1	5	30	7.7	7.0	3.33816316757	3	16
mirisan	Ag	7	10291	30	3.46666666667	4.0	0.991071249821	1	5	30	3.66666666667	4.0	1.10554159679	1	5	30	4.0	5.0	1.26491106407	1	5	30	6.13333333333	5.0	3.45189159093	2	18
stići	Vm	5	243723	30	2.93333333333	3.0	0.963788819653	1	5	30	4.23333333333	5.0	0.955103252126	2	5	30	3.6	4.0	1.28062484749	1	5	30	6.13333333333	5.0	3.26326353347	2	14
smijeh	Nc	6	43554	30	4.5	5.0	0.921954445729	1	5	30	4.53333333333	5.0	0.669991708075	3	5	30	4.36666666667	5.0	1.07960898271	1	5	30	5.3	4.0	3.12143129563	2	14
kandidatkinja	Nc	13	10654	30	4.06666666667	4.0	0.928559218479	2	5	30	2.9	3.0	1.07548438699	1	5	30	4.13333333333	4.0	0.95684667296	2	5	30	8.0	7.0	3.14112506384	3	15
podmirenje	Nc	10	3729	30	1.96666666667	2.0	0.982626864866	1	4	30	2.13333333333	2.0	1.08730042869	1	4	30	3.0	3.0	1.43759057686	1	5	30	9.53333333333	10.0	2.86045839372	5	15
novinski	Ag	8	26907	30	4.0	4.0	0.774596669241	2	5	30	3.3	3.0	1.15902257671	1	5	30	3.66666666667	4.0	0.86922698736	2	5	30	7.6	7.5	3.05068298364	3	16
zamijeniti	Vm	10	73697	30	3.36666666667	3.0	1.13968806649	1	5	30	4.06666666667	4.0	0.99777530314	2	5	30	3.66666666667	4.0	1.1352924244	1	5	30	6.06666666667	6.0	2.69485105752	3	14
teren	Nc	5	175772	30	4.26666666667	4.5	0.963788819653	1	5	30	3.03333333333	3.0	1.07960898271	0	5	30	4.13333333333	4.0	0.991071249821	1	5	30	7.06666666667	7.0	2.6574841904	3	14
iseliti	Vm	7	6696	30	3.63333333333	4.0	0.982626864866	1	5	30	3.06666666667	3.0	0.963788819653	1	5	30	3.56666666667	4.0	1.30851909509	1	5	30	8.1	7.0	2.97040962383	4	14
ocrtavati	Vm	9	4139	30	3.63333333333	4.0	0.91226214556	1	5	30	2.13333333333	2.0	0.763034876151	1	3	30	3.7	4.0	0.82259751195	2	5	30	7.23333333333	7.0	2.76505977432	2	13
rekreacija	Nc	10	12063	30	3.23333333333	3.0	1.02252411001	2	5	30	3.2	3.0	0.945163125251	1	5	30	3.7	4.0	1.1874342087	1	5	30	8.83333333333	10.0	2.64680100415	3	13
optužni	Ag	7	4576	30	2.1	2.0	0.869865890047	1	4	30	1.86666666667	1.5	1.05619863452	1	5	30	3.0	3.0	1.36626010213	1	5	30	10.2666666667	10.0	2.6574841904	4	15
ljubomoran	Ag	10	16675	30	2.1	2.0	0.907377172588	1	4	30	3.33333333333	3.5	0.86922698736	1	5	30	3.5	3.0	1.28452325787	1	5	30	7.6	7.5	2.7398296784	3	12
dizajnerica	Nc	11	10720	30	4.3	4.0	0.737111479583	2	5	30	2.66666666667	3.0	0.977525219908	1	5	30	4.06666666667	4.0	1.09341463112	1	5	30	7.96666666667	7.5	2.61385198935	4	16
vesta	Nc	5	3618	30	4.96666666667	5.0	0.179505493571	4	5	30	4.0	4.0	0.894427191	2	5	30	4.46666666667	5.0	0.95684667296	1	5	30	6.43333333333	5.5	3.08418907044	3	14
blijed	Ag	6	9254	35	4.0	4.0	1.17108008754	0	5	35	3.28571428571	3.0	1.13569182368	0	5	30	4.73333333333	5.0	0.512076383191	3	5	30	6.93333333333	7.0	1.59024805892	2	10
nezainteresiran	Ag	15	4961	35	3.17142857143	3.0	1.42399266221	0	5	35	3.74285714286	4.0	1.12992685333	0	5	30	3.86666666667	4.0	1.05619863452	1	5	30	7.76666666667	8.0	1.8199511593	3	11
ovladati	Vm	8	5441	35	2.54285714286	2.0	1.20339655364	0	5	35	2.48571428571	3.0	1.20407471461	0	5	30	3.03333333333	3.0	1.30341431973	1	5	30	9.3	10.0	1.95192212959	4	13
pristati	Vm	8	51321	35	2.8	3.0	1.26038542858	0	5	35	3.37142857143	3.0	1.26684567299	0	5	30	3.56666666667	4.0	0.989388138644	2	5	30	7.36666666667	7.0	2.15225979431	4	11
dati	Vm	4	1027966	35	3.48571428571	3.0	1.25063249304	0	5	35	3.97142857143	4.0	1.10804111027	0	5	30	4.43333333333	5.0	0.843932593411	2	5	30	5.0	4.5	2.4899799196	2	12
opredjeljenje	Nc	13	10019	35	2.51428571429	2.0	1.49993197125	0	5	35	2.42857142857	3.0	1.20203908388	0	4	29	2.79310344828	3.0	1.18552506467	1	5	30	10.8666666667	10.0	2.75358352374	3	17
val	Nc	3	57128	35	4.22857142857	5.0	1.12340590008	0	5	35	2.8	3.0	1.16619037897	0	5	30	4.8	5.0	0.4	4	5	30	5.16666666667	5.0	2.35348441441	2	14
beskrajan	Ag	9	12627	35	2.2	2.0	1.38975845794	0	5	35	3.0	3.0	1.28730060869	0	5	30	3.53333333333	4.0	1.60692943909	1	5	30	8.7	8.5	3.08922859843	3	15
proživjeti	Vm	10	12763	35	2.74285714286	3.0	1.40087436253	0	5	35	3.02857142857	3.0	1.02777747135	0	5	30	3.53333333333	4.0	1.28409068562	1	5	30	8.63333333333	9.0	2.94938788376	2	16
raspisivati	Vm	11	4222	35	3.11428571429	3.0	1.36844914455	0	5	35	2.74285714286	3.0	1.10435131943	0	5	30	3.96666666667	4.0	1.01598337694	2	5	30	9.56666666667	10.0	2.59079567358	3	17
ostarjeti	Vm	9	3866	35	3.31428571429	3.0	1.36844914455	0	5	35	3.02857142857	3.0	1.27583506067	0	5	30	4.46666666667	5.0	0.718021974285	2	5	30	6.8	6.5	2.65078604694	4	18
prebaciti	Vm	9	48488	35	3.28571428571	3.0	1.23222049445	0	5	35	3.28571428571	3.0	1.1849395059	0	5	30	4.03333333333	4.0	1.0482790129	2	5	30	6.23333333333	6.0	1.97793382655	3	12
naljutiti	Vm	9	11834	35	3.51428571429	4.0	1.20407471461	0	5	35	3.48571428571	4.0	1.07892614791	0	5	30	4.56666666667	5.0	0.667499479817	3	5	30	5.0	5.0	2.14476105895	2	12
letjeti	Vm	7	43359	35	4.37142857143	5.0	0.8310308327	2	5	35	3.37142857143	3.0	0.988092369474	1	5	30	4.73333333333	5.0	0.771722460186	1	5	30	4.66666666667	4.0	1.90321365648	2	12
reproducirati	Vm	13	5426	35	2.94285714286	3.0	1.06751666813	0	5	35	2.68571428571	3.0	1.16549017454	0	5	30	3.73333333333	4.0	1.03064165558	1	5	30	10.2666666667	10.5	2.75600354781	4	16
novac	Nc	5	489289	35	4.02857142857	5.0	1.40378497103	0	5	35	4.28571428571	5.0	1.16057691495	0	5	30	4.83333333333	5.0	0.453382350291	3	5	30	5.56666666667	5.0	1.99471524005	2	12
diktat	Nc	6	3864	35	3.11428571429	3.0	1.36844914455	0	5	35	2.31428571429	2.0	1.34740869972	0	5	30	4.43333333333	5.0	0.919540948276	2	5	30	8.13333333333	8.0	2.14061258107	2	15
osvrtati	Vm	8	7170	35	2.48571428571	2.0	1.15564276664	0	5	35	2.45714285714	3.0	1.02379844955	0	4	30	3.3	3.0	1.1874342087	1	5	30	9.66666666667	10.0	2.8323527715	3	16
objediniti	Vm	10	5335	35	2.57142857143	3.0	1.22557774797	0	5	35	2.42857142857	3.0	1.22557774797	0	5	30	3.03333333333	3.0	1.27758452645	1	5	30	10.8	11.0	2.63818119165	4	16
trijezan	Ag	8	3854	35	3.37142857143	3.0	1.39561997049	0	5	35	3.48571428571	4.0	1.295518177	0	5	30	4.06666666667	4.5	1.20922380981	1	5	30	10.7	11.5	2.63502055653	5	15
forumski	Ag	8	3965	35	2.37142857143	3.0	1.12340590008	0	4	35	2.11428571429	2.0	1.089467198	0	4	30	2.86666666667	3.0	1.30979218029	1	5	30	12.0666666667	12.5	3.06521704869	2	19
cestovan	Ag	8	20704	35	3.14285714286	3.0	1.41709677344	0	5	35	2.48571428571	2.0	1.22757434623	0	5	30	3.86666666667	4.0	1.02415276638	2	5	30	9.2	9.0	2.87981480886	3	15
navaliti	Vm	8	8735	35	2.8	3.0	1.19043809463	0	5	35	3.02857142857	3.0	0.999591753402	0	5	30	3.56666666667	3.5	1.256538455	1	5	30	8.7	9.0	3.02379452565	3	16
